episode,reward,steps,delivered,total_time_hours,total_cost,total_risk,path,shipment_type,wall_clock_s,phase
1020,30.91,5,True,168.9,66469.0,0.419,Jodhpur -> Jaipur -> Indore -> Bhopal -> Jabalpur -> Nagpur,electronics,9795.3,1
1021,-30.51,5,False,275.5,91673.0,0.423,Guwahati -> Kolkata -> Ranchi -> Bhubaneswar -> Visakhapatnam -> Chennai,machinery,9795.4,1
1022,58.32,4,True,61.8,40786.0,0.561,Hyderabad -> Nagpur -> Bhopal -> Gwalior -> Agra,pharmaceuticals,9795.5,1
1023,52.61,2,True,47.1,17521.0,0.314,Jaipur -> Delhi -> Ludhiana,perishables,9795.5,1
1024,44.89,3,True,157.3,33923.0,0.739,Mangalore -> Mysore -> Bangalore -> Pune,electronics,9795.6,1
1025,51.24,3,True,91.9,39503.0,0.765,Visakhapatnam -> Chennai -> Coimbatore -> Kochi,pharmaceuticals,9795.7,1
1026,51.21,3,True,93.0,42165.0,0.447,Guwahati -> Kolkata -> Bhubaneswar -> Visakhapatnam,electronics,9795.7,1
1027,50.23,2,True,64.9,34388.0,0.511,Ranchi -> Bhubaneswar -> Visakhapatnam,electronics,9795.8,1
1028,-45.8,3,False,133.7,45430.0,0.295,Guwahati -> Kolkata -> Bhubaneswar -> Raipur,perishables,9795.8,1
1029,-31.33,5,False,323.6,120816.0,0.676,Chandigarh -> Delhi -> Bhopal -> Nagpur -> Hyderabad -> Chennai,machinery,9795.9,1
1030,52.65,4,True,112.9,53443.0,0.916,Indore -> Bhopal -> Delhi -> Ludhiana -> Amritsar,electronics,9796.0,1
1031,22.74,2,True,328.8,44903.0,0.359,Chennai -> Visakhapatnam -> Bhubaneswar,fmcg,9796.1,1
1032,-55.36,2,False,185.4,41749.0,0.384,Chandigarh -> Delhi -> Bhopal,perishables,9796.1,1
1033,49.14,4,True,148.6,60949.0,0.333,Visakhapatnam -> Hyderabad -> Nagpur -> Bhopal -> Delhi,fmcg,9796.2,1
1034,-22.4,5,False,102.3,58381.0,0.843,Raipur -> Nagpur -> Hyderabad -> Chennai -> Coimbatore -> Kochi,electronics,9796.3,1
1035,-18.88,5,False,118.2,64254.0,0.257,Guwahati -> Kolkata -> Patna -> Varanasi -> Kanpur -> Agra,fmcg,9796.4,1
1036,46.49,1,True,68.2,16217.0,0.407,Hyderabad -> Bangalore,perishables,9796.5,1
1037,37.78,3,True,170.9,59777.0,0.686,Pune -> Bangalore -> Hyderabad -> Chennai,electronics,9796.5,1
1038,54.3,2,True,28.5,21924.0,0.383,Kanpur -> Varanasi -> Ranchi,electronics,9796.6,1
1039,-33.63,5,False,253.0,107228.0,0.207,Pune -> Bangalore -> Coimbatore -> Madurai -> Chennai -> Visakhapatnam,fmcg,9796.7,1
1040,-36.87,5,False,99.1,61956.0,0.194,Kanpur -> Lucknow -> Patna -> Varanasi -> Kanpur -> Agra,textiles,9796.8,1
1041,52.16,2,True,46.7,32831.0,0.385,Bhopal -> Nagpur -> Hyderabad,perishables,9796.8,1
1042,-71.77,5,False,261.5,60248.0,1.738,Thiruvananthapuram -> Kochi -> Bangalore -> Coimbatore -> Chennai -> Visakhapatnam,pharmaceuticals,9796.9,1
1043,50.14,1,True,32.1,20375.0,0.069,Visakhapatnam -> Chennai,machinery,9797.0,1
1044,29.92,5,True,215.3,65880.0,1.554,Amritsar -> Ludhiana -> Delhi -> Jaipur -> Ahmedabad -> Udaipur,pharmaceuticals,9797.1,1
1045,-16.1,5,False,89.3,66391.0,0.358,Chennai -> Hyderabad -> Nagpur -> Bhopal -> Gwalior -> Agra,fmcg,9797.3,1
1046,-71.55,4,False,275.6,41420.0,1.19,Indore -> Udaipur -> Jodhpur -> Jaipur -> Delhi,perishables,9797.4,1
1047,51.44,3,True,95.0,30823.0,0.279,Agra -> Gwalior -> Bhopal -> Jabalpur,electronics,9797.5,1
1048,41.08,4,True,228.9,64267.0,0.201,Kolkata -> Bhubaneswar -> Visakhapatnam -> Chennai -> Bangalore,textiles,9797.6,1
1049,-21.03,5,False,176.7,106573.0,0.317,Kolkata -> Ranchi -> Bhubaneswar -> Visakhapatnam -> Chennai -> Coimbatore,fmcg,9797.7,1
1050,-40.48,5,False,237.7,50156.0,0.421,Surat -> Mumbai -> Pune -> Nashik -> Mumbai -> Nagpur,textiles,9797.8,1
1051,-38.98,5,False,73.2,49349.0,0.356,Jaipur -> Delhi -> Agra -> Kanpur -> Delhi -> Jaipur,electronics,9797.9,1
1052,54.53,4,True,99.2,40612.0,0.675,Jaipur -> Delhi -> Kanpur -> Varanasi -> Ranchi,pharmaceuticals,9798.0,1
1053,52.01,4,True,124.6,45925.0,0.309,Kanpur -> Varanasi -> Ranchi -> Bhubaneswar -> Visakhapatnam,textiles,9798.1,1
1054,-29.71,5,False,271.9,66413.0,1.051,Udaipur -> Indore -> Ahmedabad -> Nashik -> Pune -> Bangalore,electronics,9798.2,1
1055,49.79,2,True,71.7,27510.0,0.422,Bhopal -> Delhi -> Ludhiana,electronics,9798.2,1
1056,55.44,4,True,43.9,27639.0,0.697,Kanpur -> Agra -> Gwalior -> Bhopal -> Indore,electronics,9798.3,1
1057,56.22,3,True,47.4,31404.0,0.189,Jodhpur -> Jaipur -> Delhi -> Ludhiana,machinery,9798.4,1
1058,49.44,2,True,74.2,37344.0,0.04,Pune -> Bangalore -> Hubli,textiles,9798.4,1
1059,53.1,2,True,41.3,23442.0,0.136,Jodhpur -> Jaipur -> Delhi,electronics,9798.5,1
1060,37.0,2,True,188.5,45494.0,0.869,Jaipur -> Delhi -> Lucknow,pharmaceuticals,9798.5,1
1061,49.49,3,True,107.5,53109.0,0.332,Raipur -> Nagpur -> Mumbai -> Surat,machinery,9798.6,1
1062,39.74,2,True,120.5,33296.0,0.412,Bangalore -> Hyderabad -> Chennai,electronics,9798.6,1
1063,-7.49,5,False,104.4,54973.0,0.806,Agra -> Gwalior -> Bhopal -> Nagpur -> Hyderabad -> Chennai,pharmaceuticals,9798.7,1
1064,53.19,1,True,5.1,9052.0,0.045,Bhopal -> Jabalpur,pharmaceuticals,9798.8,1
1065,49.8,4,True,98.6,39278.0,0.324,Kanpur -> Lucknow -> Delhi -> Jaipur -> Indore,fmcg,9798.9,1
1066,-84.65,5,False,373.5,74787.0,0.823,Agra -> Gwalior -> Bhopal -> Nagpur -> Hyderabad -> Bangalore,perishables,9799.0,1
1067,-48.19,5,False,497.2,89710.0,1.551,Patna -> Ranchi -> Bhubaneswar -> Visakhapatnam -> Hyderabad -> Bangalore,electronics,9799.1,1
1068,33.03,5,True,94.7,58430.0,0.795,Kanpur -> Lucknow -> Agra -> Gwalior -> Bhopal -> Jabalpur,perishables,9799.2,1
1069,-30.92,5,False,340.4,56027.0,0.406,Jodhpur -> Udaipur -> Ahmedabad -> Mumbai -> Pune -> Bangalore,textiles,9799.3,1
1070,-33.35,5,False,166.0,53628.0,0.292,Thiruvananthapuram -> Kochi -> Bangalore -> Hubli -> Mangalore -> Mysore,textiles,9799.4,1
1071,54.04,3,True,67.5,35509.0,0.28,Mangalore -> Mysore -> Madurai -> Chennai,electronics,9799.5,1
1072,-71.75,5,False,126.4,48744.0,1.018,Agra -> Kanpur -> Lucknow -> Patna -> Ranchi -> Varanasi,perishables,9799.6,1
1073,-38.97,5,False,124.7,44585.0,0.333,Jodhpur -> Udaipur -> Indore -> Ahmedabad -> Udaipur -> Indore,textiles,9799.7,1
1074,-27.72,5,False,154.1,71937.0,0.303,Kolkata -> Guwahati -> Kolkata -> Patna -> Lucknow -> Delhi,fmcg,9799.8,1
1075,-53.79,3,False,131.2,27158.0,0.58,Mysore -> Mangalore -> Hubli -> Bangalore,perishables,9799.8,1
1076,-17.33,5,False,55.9,54773.0,0.189,Nashik -> Ahmedabad -> Vadodara -> Surat -> Mumbai -> Nagpur,textiles,9799.9,1
1077,-13.7,5,False,120.3,51172.0,0.273,Amritsar -> Ludhiana -> Delhi -> Bhopal -> Jabalpur -> Raipur,fmcg,9800.0,1
1078,52.28,4,True,117.9,59183.0,0.32,Coimbatore -> Chennai -> Visakhapatnam -> Bhubaneswar -> Kolkata,electronics,9800.1,1
1079,40.89,5,True,73.9,47833.0,0.567,Chandigarh -> Ludhiana -> Delhi -> Jaipur -> Jodhpur -> Udaipur,machinery,9800.2,1
1080,52.65,1,True,10.5,8443.0,0.09,Coimbatore -> Bangalore,perishables,9800.3,1
1081,-66.96,5,False,128.7,62358.0,0.614,Udaipur -> Jodhpur -> Jaipur -> Indore -> Ahmedabad -> Nashik,perishables,9800.4,1
1082,52.72,4,True,110.7,60549.0,0.8,Chennai -> Hyderabad -> Nagpur -> Bhopal -> Gwalior,pharmaceuticals,9800.5,1
1083,53.71,3,True,65.0,44033.0,0.935,Bhubaneswar -> Raipur -> Jabalpur -> Bhopal,pharmaceuticals,9800.6,1
1084,51.36,4,True,81.3,46661.0,0.232,Ludhiana -> Chandigarh -> Delhi -> Bhopal -> Jabalpur,fmcg,9800.6,1
1085,-22.9,5,False,205.8,69564.0,0.478,Udaipur -> Indore -> Ahmedabad -> Mumbai -> Pune -> Bangalore,fmcg,9800.8,1
1086,47.62,4,True,113.7,60044.0,0.42,Ranchi -> Kolkata -> Bhubaneswar -> Raipur -> Nagpur,machinery,9800.8,1
1087,-49.03,5,False,237.4,44684.0,1.801,Mumbai -> Ahmedabad -> Rajkot -> Surat -> Vadodara -> Ahmedabad,pharmaceuticals,9801.0,1
1088,55.76,3,True,50.2,35165.0,0.318,Varanasi -> Kanpur -> Delhi -> Jaipur,machinery,9801.0,1
1089,52.08,4,True,78.2,32660.0,0.241,Agra -> Delhi -> Chandigarh -> Ludhiana -> Amritsar,textiles,9801.1,1
1090,-11.18,4,True,207.0,61111.0,1.086,Visakhapatnam -> Chennai -> Coimbatore -> Kochi -> Bangalore,perishables,9801.2,1
1091,47.18,1,True,60.5,25274.0,0.03,Coimbatore -> Chennai,textiles,9801.2,1
1092,45.82,4,True,178.0,76858.0,0.141,Visakhapatnam -> Bhubaneswar -> Kolkata -> Patna -> Lucknow,machinery,9801.3,1
1093,53.05,2,True,41.8,23432.0,0.137,Kanpur -> Delhi -> Chandigarh,textiles,9801.4,1
1094,46.18,3,True,140.4,52893.0,0.392,Jabalpur -> Raipur -> Bhubaneswar -> Kolkata,machinery,9801.4,1
1095,-75.83,3,False,325.5,39845.0,1.366,Kochi -> Coimbatore -> Chennai -> Bangalore,pharmaceuticals,9801.5,1
1096,53.7,4,True,107.2,45734.0,0.411,Varanasi -> Ranchi -> Bhubaneswar -> Raipur -> Jabalpur,fmcg,9801.6,1
1097,60.12,4,True,41.7,54294.0,0.155,Ludhiana -> Delhi -> Jaipur -> Ahmedabad -> Nashik,machinery,9801.7,1
1098,-98.94,4,False,645.5,54221.0,1.606,Rajkot -> Surat -> Mumbai -> Pune -> Bangalore,pharmaceuticals,9801.7,1
1099,52.45,4,True,110.0,50312.0,0.355,Chandigarh -> Delhi -> Kanpur -> Varanasi -> Ranchi,perishables,9801.8,1
1100,-28.24,5,False,205.9,65723.0,1.359,Mysore -> Madurai -> Chennai -> Bangalore -> Pune -> Nashik,electronics,9801.9,1
1101,50.83,1,True,25.5,19218.0,0.076,Bhopal -> Nagpur,textiles,9802.8,1
1102,-25.85,5,False,45.5,37262.0,0.362,Udaipur -> Ahmedabad -> Vadodara -> Surat -> Rajkot -> Ahmedabad,fmcg,9802.9,1
1103,50.18,4,True,90.5,40319.0,0.692,Lucknow -> Agra -> Gwalior -> Bhopal -> Indore,perishables,9803.0,1
1104,48.65,2,True,81.0,40483.0,0.067,Guwahati -> Kolkata -> Bhubaneswar,textiles,9803.1,1
1105,51.61,2,True,52.5,25269.0,0.751,Ahmedabad -> Jaipur -> Delhi,electronics,9803.1,1
1106,52.66,1,True,10.1,9790.0,0.065,Jabalpur -> Bhopal,perishables,9803.1,1
1107,39.63,5,True,133.5,63638.0,0.219,Bhubaneswar -> Visakhapatnam -> Chennai -> Bangalore -> Mysore -> Mangalore,fmcg,9803.2,1
1108,-34.47,5,False,80.8,36836.0,0.583,Vadodara -> Ahmedabad -> Rajkot -> Surat -> Vadodara -> Ahmedabad,pharmaceuticals,9803.3,1
1109,-6.62,5,True,129.2,56437.0,0.703,Bangalore -> Hyderabad -> Nagpur -> Bhopal -> Indore -> Udaipur,perishables,9803.4,1
1110,53.03,1,True,7.8,5701.0,0.03,Delhi -> Agra,perishables,9803.5,1
1111,53.2,1,True,6.3,4839.0,0.045,Lucknow -> Kanpur,pharmaceuticals,9803.5,1
1112,39.39,4,True,197.8,54745.0,0.364,Mangalore -> Hubli -> Bangalore -> Coimbatore -> Chennai,textiles,9803.6,1
1113,49.99,1,True,31.2,28927.0,0.04,Ahmedabad -> Mumbai,electronics,9803.6,1
1114,38.79,5,True,142.3,60374.0,0.341,Amritsar -> Ludhiana -> Delhi -> Jaipur -> Jodhpur -> Udaipur,machinery,9803.7,1
1115,-16.26,5,False,138.0,78647.0,0.191,Agra -> Lucknow -> Delhi -> Bhopal -> Nagpur -> Hyderabad,textiles,9803.8,1
1116,55.59,4,True,82.5,64911.0,0.413,Delhi -> Jaipur -> Ahmedabad -> Mumbai -> Pune,machinery,9803.9,1
1117,-65.93,5,False,187.8,51594.0,1.097,Thiruvananthapuram -> Kochi -> Coimbatore -> Bangalore -> Hyderabad -> Nagpur,perishables,9804.0,1
1118,-35.2,5,False,83.5,44393.0,1.026,Rajkot -> Ahmedabad -> Mumbai -> Surat -> Rajkot -> Ahmedabad,pharmaceuticals,9804.1,1
1119,-26.84,5,False,95.9,61579.0,0.818,Delhi -> Agra -> Kanpur -> Delhi -> Jaipur -> Ahmedabad,electronics,9804.2,1
1120,46.86,2,True,100.3,33329.0,0.215,Delhi -> Bhopal -> Nagpur,machinery,9804.3,1
1121,31.99,1,True,209.7,32241.0,0.158,Chennai -> Coimbatore,machinery,9804.3,1
1122,50.6,2,True,63.1,30004.0,0.378,Guwahati -> Kolkata -> Bhubaneswar,perishables,9804.3,1
1123,-26.34,5,False,189.7,73819.0,0.316,Delhi -> Agra -> Gwalior -> Bhopal -> Nagpur -> Hyderabad,textiles,9804.4,1
1124,50.63,2,True,17.3,17966.0,0.203,Raipur -> Jabalpur -> Nagpur,electronics,9804.5,1
1125,53.46,3,True,69.9,26481.0,1.512,Rajkot -> Surat -> Mumbai -> Pune,pharmaceuticals,9804.5,1
1126,-13.84,5,False,115.6,73245.0,0.163,Coimbatore -> Bangalore -> Hyderabad -> Nagpur -> Mumbai -> Surat,textiles,9804.6,1
1127,56.05,3,True,50.0,24794.0,0.408,Nagpur -> Bhopal -> Gwalior -> Agra,perishables,9804.7,1
1128,53.83,3,True,71.3,28041.0,0.397,Jodhpur -> Jaipur -> Delhi -> Ludhiana,electronics,9804.8,1
1129,-13.76,5,False,115.6,64333.0,0.54,Nashik -> Pune -> Mumbai -> Nagpur -> Raipur -> Bhubaneswar,fmcg,9804.9,1
1130,56.09,2,True,13.8,16941.0,0.04,Agra -> Delhi -> Ludhiana,machinery,9804.9,1
1131,56.17,3,True,45.1,34757.0,0.559,Nashik -> Mumbai -> Nagpur -> Raipur,electronics,9805.0,1
1132,48.97,3,True,110.1,60965.0,0.376,Pune -> Bangalore -> Kochi -> Thiruvananthapuram,machinery,9805.1,1
1133,8.17,4,True,141.1,56582.0,0.236,Rajkot -> Ahmedabad -> Jaipur -> Delhi -> Lucknow,perishables,9805.2,1
1134,46.86,4,True,168.5,58084.0,1.091,Kanpur -> Delhi -> Jaipur -> Ahmedabad -> Rajkot,electronics,9805.2,1
1135,45.31,5,True,76.2,67591.0,0.1,Madurai -> Chennai -> Hyderabad -> Nagpur -> Bhopal -> Indore,machinery,9805.4,1
1136,-32.06,5,False,200.2,59080.0,0.535,Bhubaneswar -> Raipur -> Jabalpur -> Bhopal -> Indore -> Ahmedabad,electronics,9805.5,1
1137,54.75,2,True,26.6,16206.0,0.214,Gwalior -> Bhopal -> Indore,perishables,9805.5,1
1138,51.07,3,True,97.7,34094.0,0.286,Varanasi -> Kanpur -> Delhi -> Jaipur,textiles,9805.6,1
1139,19.04,5,True,325.8,86897.0,1.548,Jodhpur -> Jaipur -> Ahmedabad -> Mumbai -> Nagpur -> Hyderabad,electronics,9805.7,1
1140,52.48,1,True,13.0,6458.0,0.05,Mangalore -> Mysore,textiles,9805.7,1
1141,-49.66,4,False,121.0,67863.0,0.591,Hyderabad -> Nagpur -> Bhopal -> Indore -> Jaipur,perishables,9805.8,1
1142,54.21,4,True,56.9,33831.0,0.16,Varanasi -> Kanpur -> Agra -> Gwalior -> Bhopal,electronics,9805.9,1
1143,53.31,4,True,108.7,57647.0,0.174,Indore -> Bhopal -> Jabalpur -> Raipur -> Bhubaneswar,fmcg,10135.5,1
1144,48.12,4,True,111.7,47866.0,0.539,Ranchi -> Bhubaneswar -> Raipur -> Jabalpur -> Nagpur,machinery,10135.7,1
1145,51.72,4,True,123.3,49375.0,0.945,Nagpur -> Hyderabad -> Bangalore -> Kochi -> Thiruvananthapuram,pharmaceuticals,10135.8,1
1146,45.19,3,True,151.1,51569.0,0.316,Hyderabad -> Nagpur -> Mumbai -> Surat,fmcg,10135.9,1
1147,48.2,4,True,149.7,73208.0,1.263,Surat -> Mumbai -> Pune -> Bangalore -> Chennai,pharmaceuticals,10136.0,1
1148,37.04,5,True,101.7,59736.0,0.823,Raipur -> Nagpur -> Hyderabad -> Chennai -> Bangalore -> Mysore,perishables,10136.2,1
1149,-21.41,5,False,187.4,78533.0,0.618,Ranchi -> Bhubaneswar -> Visakhapatnam -> Chennai -> Madurai -> Coimbatore,machinery,10136.3,1
1150,-89.2,5,False,293.9,69172.0,1.272,Mumbai -> Nashik -> Ahmedabad -> Mumbai -> Pune -> Bangalore,pharmaceuticals,10136.4,1
1151,-70.39,2,False,259.0,22479.0,0.599,Ludhiana -> Delhi -> Agra,pharmaceuticals,10136.5,1
1152,-13.81,5,False,164.7,71313.0,0.4,Thiruvananthapuram -> Kochi -> Bangalore -> Chennai -> Visakhapatnam -> Bhubaneswar,machinery,10136.6,1
1153,52.22,3,True,82.0,47259.0,0.32,Varanasi -> Ranchi -> Bhubaneswar -> Visakhapatnam,electronics,10136.7,1
1154,-11.6,5,False,93.6,70343.0,0.265,Varanasi -> Patna -> Kolkata -> Bhubaneswar -> Visakhapatnam -> Chennai,machinery,10136.8,1
1155,56.4,3,True,49.4,19820.0,0.135,Vadodara -> Ahmedabad -> Indore -> Bhopal,pharmaceuticals,10136.9,1
1156,47.77,3,True,128.7,35439.0,0.589,Varanasi -> Kanpur -> Agra -> Gwalior,machinery,10137.0,1
1157,52.8,2,True,42.5,26391.0,0.328,Bhopal -> Nagpur -> Hyderabad,machinery,10137.0,1
1158,50.58,3,True,101.2,40591.0,0.154,Surat -> Rajkot -> Ahmedabad -> Indore,textiles,10137.1,1
1159,-24.81,5,True,329.9,76055.0,2.822,Bhopal -> Nagpur -> Hyderabad -> Bangalore -> Kochi -> Thiruvananthapuram,pharmaceuticals,10137.2,1
1160,-44.28,4,False,123.8,40047.0,0.727,Ranchi -> Varanasi -> Kanpur -> Lucknow -> Delhi,perishables,10137.4,1
1161,53.92,2,True,32.1,25030.0,0.253,Lucknow -> Patna -> Ranchi,machinery,10137.4,1
1162,55.86,4,True,82.1,60257.0,0.251,Vadodara -> Ahmedabad -> Mumbai -> Nagpur -> Hyderabad,perishables,10137.6,1
1163,29.63,5,True,222.4,80764.0,1.41,Bangalore -> Chennai -> Visakhapatnam -> Bhubaneswar -> Kolkata -> Patna,electronics,10137.8,1
1164,58.74,3,True,24.7,21685.0,0.27,Pune -> Mumbai -> Surat -> Vadodara,pharmaceuticals,10138.0,1
1165,55.81,4,True,80.6,60898.0,0.607,Thiruvananthapuram -> Kochi -> Coimbatore -> Chennai -> Visakhapatnam,pharmaceuticals,10138.1,1
1166,20.78,5,True,216.8,72652.0,0.711,Coimbatore -> Kochi -> Bangalore -> Pune -> Nashik -> Mumbai,fmcg,10138.2,1
1167,48.29,3,True,123.6,39072.0,0.353,Bhopal -> Nagpur -> Hyderabad -> Bangalore,fmcg,10138.3,1
1168,-10.05,5,False,78.8,68336.0,0.243,Hubli -> Bangalore -> Hyderabad -> Nagpur -> Bhopal -> Indore,machinery,10138.4,1
1169,-25.59,5,False,178.9,70492.0,1.182,Indore -> Jaipur -> Delhi -> Bhopal -> Nagpur -> Hyderabad,electronics,10138.6,1
1170,36.97,4,True,216.6,69700.0,0.541,Bangalore -> Pune -> Mumbai -> Nagpur -> Raipur,electronics,10138.7,1
1171,46.42,4,True,134.2,31609.0,0.427,Jodhpur -> Udaipur -> Ahmedabad -> Nashik -> Mumbai,fmcg,10139.0,1
1172,53.12,1,True,6.0,7254.0,0.131,Madurai -> Coimbatore,machinery,10139.0,1
1173,56.44,3,True,46.7,28351.0,0.09,Indore -> Ahmedabad -> Vadodara -> Surat,perishables,10139.2,1
1174,-67.06,3,False,304.6,200640.0,0.61,Mysore -> Madurai -> Chennai -> Visakhapatnam,pharmaceuticals,10139.3,2
1175,45.81,3,True,94.2,30686.0,1.013,Gwalior -> Agra -> Lucknow -> Delhi,perishables,10139.4,2
1176,17.61,4,True,401.1,260964.0,0.914,Hyderabad -> Nagpur -> Bhopal -> Delhi -> Lucknow,machinery,10139.5,2
1177,-59.8,4,False,238.1,205162.0,0.425,Delhi -> Bhopal -> Nagpur -> Hyderabad -> Bangalore,perishables,10139.7,2
1178,-78.91,10,False,610.6,403904.0,1.461,Guwahati -> Kolkata -> Patna -> Varanasi -> Ranchi -> Patna -> Lucknow -> Kanpur -> Agra -> Delhi -> Ludhiana,machinery,10139.9,2
1179,24.38,5,True,412.8,131324.0,0.804,Rajkot -> Surat -> Mumbai -> Nagpur -> Hyderabad -> Visakhapatnam,machinery,10140.0,2
1180,-64.21,5,False,131.7,132174.0,0.972,Surat -> Vadodara -> Ahmedabad -> Mumbai -> Surat -> Rajkot,perishables,10140.2,2
1181,-16.04,5,True,712.7,314586.0,0.676,Thiruvananthapuram -> Kochi -> Coimbatore -> Bangalore -> Pune -> Nashik,textiles,10140.3,2
1182,-117.27,4,False,780.9,94192.0,0.458,Pune -> Bangalore -> Hyderabad -> Chennai -> Visakhapatnam,fmcg,10140.5,2
1183,52.24,4,True,68.7,59142.0,0.216,Amritsar -> Ludhiana -> Delhi -> Agra -> Kanpur,textiles,10140.6,2
1184,27.61,5,True,368.8,175163.0,0.523,Coimbatore -> Chennai -> Hyderabad -> Nagpur -> Bhopal -> Gwalior,machinery,10140.7,2
1185,43.28,2,True,142.1,12808.0,0.259,Rajkot -> Ahmedabad -> Vadodara,textiles,10140.8,2
1186,25.54,3,True,344.9,60063.0,0.344,Pune -> Bangalore -> Mysore -> Mangalore,textiles,10140.9,2
1187,-59.17,6,True,806.1,161793.0,0.903,Nashik -> Mumbai -> Nagpur -> Raipur -> Bhubaneswar -> Kolkata -> Guwahati,fmcg,10141.0,2
1188,42.93,3,True,173.8,46650.0,0.58,Raipur -> Jabalpur -> Bhopal -> Gwalior,machinery,10141.2,2
1189,29.51,8,True,399.0,234505.0,1.108,Jodhpur -> Udaipur -> Indore -> Bhopal -> Nagpur -> Hyderabad -> Bangalore -> Mysore -> Mangalore,machinery,10141.4,2
1190,-52.69,2,False,166.9,32896.0,0.491,Chennai -> Visakhapatnam -> Bhubaneswar,perishables,10141.4,2
1191,-45.68,3,False,125.8,116691.0,0.407,Rajkot -> Surat -> Mumbai -> Nagpur,perishables,10141.5,2
1192,47.89,4,True,165.3,47907.0,0.279,Visakhapatnam -> Bhubaneswar -> Ranchi -> Patna -> Lucknow,fmcg,10141.6,2
1193,31.39,6,True,375.3,161944.0,0.443,Agra -> Delhi -> Bhopal -> Nagpur -> Hyderabad -> Bangalore -> Mysore,textiles,10141.8,2
1194,-25.85,4,True,404.0,102015.0,0.66,Kochi -> Bangalore -> Pune -> Nashik -> Mumbai,fmcg,10142.0,2
1195,28.33,4,True,349.0,85689.0,0.399,Hyderabad -> Nagpur -> Bhopal -> Delhi -> Lucknow,textiles,10142.2,2
1196,-12.73,4,True,308.7,138750.0,1.408,Surat -> Mumbai -> Nagpur -> Hyderabad -> Visakhapatnam,pharmaceuticals,10142.3,2
1197,30.77,5,True,278.7,194553.0,0.453,Indore -> Bhopal -> Gwalior -> Agra -> Kanpur -> Varanasi,fmcg,10142.4,2
1198,19.95,7,True,494.4,108407.0,0.722,Hubli -> Bangalore -> Hyderabad -> Nagpur -> Bhopal -> Indore -> Udaipur -> Jodhpur,textiles,10142.6,2
1199,-117.22,4,False,780.4,133698.0,0.595,Ludhiana -> Chandigarh -> Delhi -> Bhopal -> Nagpur,fmcg,10142.8,2
1200,18.09,4,True,386.8,305325.0,0.138,Bangalore -> Pune -> Nashik -> Ahmedabad -> Indore,textiles,10142.9,2
1201,-54.51,4,False,250.3,88329.0,1.484,Amritsar -> Ludhiana -> Delhi -> Bhopal -> Nagpur,pharmaceuticals,10144.0,2
1202,40.58,4,True,227.1,85485.0,0.299,Bhopal -> Delhi -> Lucknow -> Patna -> Kolkata,textiles,10144.2,2
1203,37.93,3,True,203.1,88230.0,1.07,Surat -> Mumbai -> Nagpur -> Jabalpur,pharmaceuticals,10144.2,2
1204,-49.08,3,False,162.1,58137.0,0.684,Kochi -> Bangalore -> Hyderabad -> Nagpur,perishables,10144.3,2
1205,52.03,1,True,14.2,17880.0,0.021,Agra -> Gwalior,fmcg,10144.3,2
1206,-1.68,8,True,633.4,167749.0,0.628,Kolkata -> Bhubaneswar -> Raipur -> Jabalpur -> Bhopal -> Nagpur -> Hyderabad -> Bangalore -> Mysore,textiles,10144.6,2
1207,-75.6,6,False,408.6,184578.0,0.528,Vadodara -> Ahmedabad -> Rajkot -> Surat -> Mumbai -> Nagpur -> Hyderabad,fmcg,10144.7,2
1208,44.3,2,True,124.1,38177.0,0.291,Ranchi -> Bhubaneswar -> Raipur,electronics,10144.8,2
1209,5.71,7,True,514.1,172009.0,1.438,Bhubaneswar -> Kolkata -> Guwahati -> Kolkata -> Patna -> Lucknow -> Delhi -> Jaipur,machinery,10144.9,2
1210,-135.21,4,False,950.9,241358.0,1.624,Mumbai -> Ahmedabad -> Indore -> Bhopal -> Delhi,electronics,10145.0,2
1211,-64.56,8,True,1281.4,270798.0,0.599,Jodhpur -> Jaipur -> Indore -> Bhopal -> Delhi -> Lucknow -> Patna -> Kolkata -> Guwahati,textiles,10145.2,2
1212,2.3,9,True,598.7,284730.0,0.559,Lucknow -> Agra -> Gwalior -> Bhopal -> Nagpur -> Hyderabad -> Chennai -> Coimbatore -> Bangalore -> Mysore,textiles,10145.5,2
1213,41.07,4,True,205.0,136736.0,0.662,Thiruvananthapuram -> Kochi -> Bangalore -> Pune -> Nashik,machinery,10145.6,2
1214,48.88,5,True,141.9,59392.0,0.305,Ludhiana -> Chandigarh -> Delhi -> Bhopal -> Jabalpur -> Raipur,textiles,10145.7,2
1215,-53.0,3,False,143.9,112818.0,0.466,Ahmedabad -> Nashik -> Mumbai -> Nagpur,perishables,10145.7,2
1216,-66.87,10,False,345.8,229152.0,0.82,Ludhiana -> Delhi -> Bhopal -> Gwalior -> Agra -> Lucknow -> Delhi -> Jaipur -> Ahmedabad -> Indore -> Udaipur,machinery,10145.9,2
1217,47.18,3,True,130.8,39740.0,1.087,Chandigarh -> Delhi -> Jaipur -> Indore,electronics,10146.0,2
1218,41.53,6,True,225.2,149527.0,0.927,Kanpur -> Varanasi -> Ranchi -> Bhubaneswar -> Visakhapatnam -> Chennai -> Bangalore,machinery,10146.1,2
1219,-89.28,10,False,610.4,249497.0,1.516,Kanpur -> Lucknow -> Delhi -> Kanpur -> Agra -> Gwalior -> Bhopal -> Nagpur -> Jabalpur -> Raipur -> Nagpur,machinery,10146.4,2
